time	temp
383,125	28,90
383,437	28,91
383,734	28,83
384,033	28,78
384,329	28,85
384,641	28,92
384,940	28,93
385,238	28,85
385,549	28,79
385,846	28,86
386,144	28,92
386,443	28,94
386,754	28,85
387,052	28,82
387,349	28,90
387,661	28,97
387,958	28,97
388,256	28,85
388,568	28,83
388,866	28,90
389,163	28,97
389,476	28,98
389,773	28,89
390,071	28,88
390,383	28,95
390,679	29,03
390,977	29,01
391,276	28,89
391,588	28,90
391,884	28,97
392,182	29,04
392,493	28,98
392,793	28,91
393,090	28,93
393,402	29,04
393,699	29,05
393,997	28,95
394,309	28,91
394,607	28,94
394,904	29,02
395,216	29,05
395,514	28,97
395,811	28,93
396,123	28,98
396,420	29,08
396,718	29,05
397,030	28,97
397,327	28,93
397,626	29,00
397,923	29,10
398,235	29,08
398,534	29,00
398,831	28,98
399,142	29,05
399,441	29,12
399,738	29,04
400,049	29,00
400,348	29,01
400,643	29,07
400,943	29,14
401,255	29,11
401,552	29,02
401,849	29,00
402,146	29,11
402,459	29,15
402,757	29,13
403,054	29,02
403,367	29,03
403,665	29,12
403,961	29,17
404,274	29,13
404,573	29,04
404,869	29,03
405,166	29,17
405,477	29,20
405,777	29,15
406,075	29,08
406,385	29,07
406,683	29,19
406,981	29,20
407,294	29,15
407,591	29,07
407,889	29,09
408,187	29,23
408,498	29,22
408,797	29,16
409,092	29,09
409,406	29,15
409,703	29,25
410,000	29,22
410,312	29,15
410,609	29,13
410,907	29,20
411,220	29,28
411,517	29,22
411,816	29,17
412,112	29,16
412,424	29,27
412,722	29,30
413,019	29,21
413,333	29,17
413,629	29,20
413,941	29,31
414,238	29,30
414,537	29,23
414,834	29,17
415,146	29,21
415,442	29,32
415,740	29,33
416,039	29,22
416,351	29,18
416,648	29,23
416,945	29,30
417,244	29,33
417,556	29,29
417,853	29,19
418,151	29,19
418,448	29,33
418,760	29,36
419,057	29,33
419,356	29,23
419,667	29,28
419,965	29,37
420,262	29,36
420,575	29,32
420,874	29,24
421,170	29,34
421,483	29,40
421,779	29,39
422,077	29,30
422,389	29,26
422,686	29,35
422,987	29,41
423,296	29,39
423,593	29,29
423,891	29,27
424,189	29,39
424,501	29,44
424,798	29,41
425,096	29,31
425,408	29,33
425,706	29,40
426,003	29,45
426,315	29,38
426,613	29,32
426,911	29,36
427,222	29,43
427,521	29,46
427,817	29,43
428,115	29,31
428,426	29,38
428,725	29,45
429,024	29,48
429,335	29,41
429,633	29,35
429,930	29,42
430,241	29,49
430,541	29,51
430,838	29,39
431,149	29,37
431,448	29,43
431,745	29,53
432,056	29,52
432,354	29,43
432,651	29,40
432,962	29,47
433,262	29,57
433,558	29,51
433,870	29,45
434,168	29,41
434,465	29,49
434,777	29,58
435,075	29,54
435,372	29,49
435,670	29,45
435,982	29,50
436,280	29,59
436,578	29,57
436,889	29,51
437,187	29,46
437,485	29,52
437,797	29,60
438,093	29,59
438,394	29,55
438,689	29,51
439,002	29,52
439,299	29,60
439,597	29,61
439,895	29,56
440,206	29,53
440,503	29,52
440,802	29,57
441,113	29,61
441,411	29,57
441,709	29,54
442,021	29,53
442,318	29,61
442,616	29,60
442,927	29,57
443,226	29,51
443,524	29,52
443,821	29,62
444,133	29,62
444,432	29,58
444,728	29,51
445,039	29,52
445,338	29,61
445,635	29,61
445,947	29,58
446,244	29,53
446,543	29,51
446,840	29,61
447,152	29,62
447,449	29,58
447,747	29,53
448,060	29,51
448,357	29,58
448,654	29,60
448,966	29,57
449,264	29,52
449,562	29,51
449,858	29,59
450,171	29,59
450,469	29,58
450,767	29,51
451,080	29,52
451,376	29,57
451,674	29,59
451,985	29,56
452,284	29,52
452,581	29,54
452,893	29,58
453,192	29,60
453,488	29,53
453,801	29,50
454,097	29,52
454,395	29,58
454,708	29,59
455,004	29,55
455,302	29,52
455,614	29,53
455,912	29,59
456,209	29,59
456,507	29,53
456,819	29,50
457,117	29,52
457,415	29,57
457,727	29,58
458,024	29,54
458,320	29,51
458,634	29,52
458,931	29,57
459,228	29,58
459,527	29,53
459,838	29,49
460,136	29,51
460,433	29,56
460,732	29,58
461,044	29,56
461,341	29,50
461,638	29,51
461,951	29,56
462,249	29,58
462,546	29,54
462,857	29,49
463,156	29,51
463,453	29,58
463,765	29,56
464,063	29,52
464,360	29,50
464,657	29,53
464,970	29,56
465,267	29,57
465,565	29,51
465,877	29,49
466,175	29,52
466,472	29,56
466,784	29,57
467,082	29,51
467,379	29,49
467,677	29,54
467,988	29,57
468,286	29,57
468,584	29,50
468,896	29,49
469,194	29,53
469,491	29,57
469,803	29,56
470,102	29,50
470,398	29,49
470,711	29,55
471,008	29,57
471,306	29,56
471,602	29,51
471,916	29,48
472,213	29,53
472,511	29,56
472,808	29,56
473,120	29,53
473,418	29,48
473,715	29,49
474,014	29,57
474,325	29,56
474,622	29,53
474,920	29,48
475,233	29,49
475,530	29,57
475,828	29,57
476,140	29,52
476,436	29,48
476,734	29,51
477,047	29,57
477,344	29,56
477,642	29,53
477,940	29,48
478,251	29,51
478,549	29,56
478,846	29,55
479,159	29,53
479,456	29,48
479,755	29,49
480,051	29,57
480,365	29,56
480,661	29,53
480,959	29,48
481,270	29,52
481,568	29,56
481,866	29,55
482,178	29,50
482,476	29,48
482,773	29,54
483,085	29,57
483,383	29,56
483,680	29,49
483,993	29,47
484,290	29,53
484,588	29,56
484,884	29,55
485,198	29,51
485,496	29,48
485,807	29,54
486,105	29,56
486,402	29,56
486,700	29,49
487,011	29,47
487,309	29,52
487,607	29,56
487,905	29,54
488,215	29,52
488,514	29,47
488,813	29,48
489,109	29,56
489,421	29,57
489,719	29,52
490,016	29,50
490,313	29,49
490,626	29,54
490,923	29,57
491,221	29,52
491,534	29,48
491,830	29,48
492,128	29,57
492,441	29,57
492,738	29,52
493,035	29,47
493,348	29,49
493,646	29,56
493,943	29,55
494,255	29,52
494,552	29,47
494,850	29,52
495,161	29,57
495,459	29,55
495,757	29,52
496,055	29,47
496,367	29,50
496,665	29,57
496,962	29,54
497,274	29,48
497,570	29,47
497,869	29,54
498,181	29,57
498,478	29,54
498,778	29,50
499,088	29,47
499,385	29,52
499,683	29,56
499,981	29,54
500,295	29,48
500,590	29,48
500,903	29,54
501,199	29,57
501,497	29,54
501,795	29,48
502,107	29,46
502,405	29,52
502,704	29,56
503,016	29,55
503,312	29,49
503,610	29,48
503,922	29,53
504,220	29,57
504,516	29,55
504,815	29,48
505,128	29,48
505,424	29,52
505,721	29,56
506,032	29,53
506,331	29,48
506,643	29,49
506,941	29,54
507,238	29,57
507,536	29,50
507,848	29,48
508,146	29,48
508,444	29,52
508,741	29,56
509,053	29,53
509,351	29,48
509,648	29,50
509,960	29,53
510,257	29,56
510,556	29,53
510,867	29,47
511,166	29,49
511,462	29,53
511,761	29,56
512,072	29,53
512,369	29,47
512,667	29,48
512,980	29,55
513,277	29,55
513,575	29,52
513,886	29,46
514,185	29,50
514,481	29,56
514,793	29,55
515,091	29,49
515,388	29,46
515,687	29,52
515,998	29,55
516,296	29,54
516,594	29,47
516,906	29,46
517,204	29,52
517,501	29,55
517,814	29,53
518,111	29,48
518,408	29,46
518,706	29,54
519,018	29,55
519,316	29,54
519,613	29,47
519,925	29,48
520,223	29,53
520,520	29,54
